InvoiceNo,Stockcode,Description,Initialstock,Quantity,InvoiceDate,UnitPrice,RetailPrice,CustomerID,Country
573397,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/11/2021,2.1,3.67,15547,United Kingdom
573364,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,11/11/2021,2.1,3.67,14710,United Kingdom
573397,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/11/2021,2.1,3.67,15547,United Kingdom
573330,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/11/2021,2.1,3.67,16923,United Kingdom
573341,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,11/11/2021,12.75,18.68,16949,United Kingdom
573381,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,11/11/2021,12.75,18.68,17590,United Kingdom
573330,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,11/11/2021,12.75,18.68,16923,United Kingdom
573362,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,11/11/2021,12.75,18.68,12597,Spain
573341,90057,DIAMANTE RING ASSORTED IN BOX.,1253,24,11/11/2021,1.25,2.47,16949,United Kingdom
573339,15030,FAN BLACK FRAME ,263,10,11/11/2021,0.29,1.11,13278,United Kingdom
573413,22260,FELT EGG COSY BLUE RABBIT ,753,3,11/11/2021,0.85,1.9,15444,United Kingdom
573415,23424,GINGHAM RECIPE BOOK BOX,644,2,11/11/2021,4.95,7.68,13607,United Kingdom
573407,23424,GINGHAM RECIPE BOOK BOX,644,2,11/11/2021,4.95,7.68,18067,United Kingdom
573414,23424,GINGHAM RECIPE BOOK BOX,644,4,11/11/2021,4.95,7.68,16877,United Kingdom
573330,21263,GREEN GOOSE FEATHER TREE 60CM,266,2,11/11/2021,1.95,3.45,16923,United Kingdom
573320,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,96,11/11/2021,1.06,2.2,15513,United Kingdom
573414,22633,HAND WARMER UNION JACK,5091,1,11/11/2021,2.1,3.67,16877,United Kingdom
573385,22633,HAND WARMER UNION JACK,5091,24,11/11/2021,2.1,3.67,13421,United Kingdom
573343,22633,HAND WARMER UNION JACK,5091,2,11/11/2021,2.1,3.67,13566,United Kingdom
573347,22633,HAND WARMER UNION JACK,5091,2,11/11/2021,2.1,3.67,13137,United Kingdom
573373,22633,HAND WARMER UNION JACK,5091,4,11/11/2021,2.1,3.67,14684,United Kingdom
573414,22633,HAND WARMER UNION JACK,5091,1,11/11/2021,2.1,3.67,16877,United Kingdom
573333,22633,HAND WARMER UNION JACK,5091,12,11/11/2021,2.1,3.67,12483,Sweden
573338,22633,HAND WARMER UNION JACK,5091,5,11/11/2021,2.1,3.67,14546,United Kingdom
573386,22633,HAND WARMER UNION JACK,5091,96,11/11/2021,1.85,3.31,17183,United Kingdom
573387,22633,HAND WARMER UNION JACK,5091,1,11/11/2021,2.1,3.67,15054,United Kingdom
573369,22231,JIGSAW TREE WITH BIRDHOUSE,1240,1,11/11/2021,0.59,1.54,16049,United Kingdom
573393,22231,JIGSAW TREE WITH BIRDHOUSE,1240,12,11/11/2021,0.59,1.54,14158,United Kingdom
573340,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,4,11/11/2021,0.39,1.25,14159,United Kingdom
573340,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,2,11/11/2021,0.39,1.25,14159,United Kingdom
573329,22637,PIGGY BANK RETROSPOT ,2903,3,11/11/2021,2.55,4.3,14810,United Kingdom
573328,46000,POLYESTER FILLER PAD 45x45cm,1758,12,11/11/2021,1.55,2.89,16601,United Kingdom
573343,22081,RIBBON REEL FLORA + FAUNA ,678,1,11/11/2021,1.65,3.03,13566,United Kingdom
573330,21115,ROSE CARAVAN DOORSTOP,675,2,11/11/2021,6.75,10.22,16923,United Kingdom
573360,21115,ROSE CARAVAN DOORSTOP,675,2,11/11/2021,6.75,10.22,15748,United Kingdom
573362,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/11/2021,4.15,6.56,12597,Spain
573385,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,12,11/11/2021,4.15,6.56,13421,United Kingdom
573364,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,2,11/11/2021,4.15,6.56,14710,United Kingdom
573391,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/11/2021,4.15,6.56,14911,EIRE
573373,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,306,1,11/11/2021,2.55,4.3,14684,United Kingdom
573397,22619,SET OF 6 SOLDIER SKITTLES,2779,1,11/11/2021,3.75,5.99,15547,United Kingdom
573373,22619,SET OF 6 SOLDIER SKITTLES,2779,1,11/11/2021,3.75,5.99,14684,United Kingdom
573377,22795,SWEETHEART RECIPE BOOK STAND,1275,1,11/11/2021,6.75,10.22,14653,United Kingdom
573353,22795,SWEETHEART RECIPE BOOK STAND,1275,2,11/11/2021,6.75,10.22,16115,United Kingdom
573359,23242,TREASURE TIN BUFFALO BILL ,1690,2,11/11/2021,2.08,3.64,14178,United Kingdom
573328,21628,TRIANGULAR POUFFE VINTAGE ,316,1,11/11/2021,14.95,21.78,16601,United Kingdom
573338,21135,VICTORIAN  METAL POSTCARD SPRING,3019,8,11/11/2021,1.69,3.09,14546,United Kingdom
573380,21135,VICTORIAN  METAL POSTCARD SPRING,3019,16,11/11/2021,1.69,3.09,14572,United Kingdom
573415,21259,VICTORIAN SEWING BOX SMALL ,1339,2,11/11/2021,5.95,9.09,13607,United Kingdom
573397,21259,VICTORIAN SEWING BOX SMALL ,1339,2,11/11/2021,5.95,9.09,15547,United Kingdom
573362,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,11/11/2021,1.45,2.75,12597,Spain
573374,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,11/11/2021,1.45,2.75,14755,United Kingdom
573347,23323,WHITE WICKER STAR ,1782,2,11/11/2021,2.1,3.67,13137,United Kingdom
573345,23323,WHITE WICKER STAR ,1782,2,11/11/2021,2.1,3.67,17609,United Kingdom
573323,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,5,11/11/2021,2.95,4.86,15708,United Kingdom
573340,20719,WOODLAND CHARLOTTE BAG,13476,2,11/11/2021,0.85,1.9,14159,United Kingdom
573340,20719,WOODLAND CHARLOTTE BAG,13476,2,11/11/2021,0.85,1.9,14159,United Kingdom
573361,20719,WOODLAND CHARLOTTE BAG,13476,3,11/11/2021,0.85,1.9,14456,United Kingdom
573326,20719,WOODLAND CHARLOTTE BAG,13476,10,11/11/2021,0.85,1.9,15298,United Kingdom
573406,20719,WOODLAND CHARLOTTE BAG,13476,10,11/11/2021,0.85,1.9,14112,United Kingdom
573585,23345, DOLLY GIRL BEAKER,2500,4,11/12/2021,2.46,4.17,Visiting,United Kingdom
573501,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/12/2021,8.95,13.32,18055,United Kingdom
573551,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/12/2021,8.95,13.32,15044,United Kingdom
573584,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,4,11/12/2021,8.95,13.32,16705,United Kingdom
573501,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/12/2021,8.95,13.32,18055,United Kingdom
573486,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,912,10,11/12/2021,0.79,1.82,13186,United Kingdom
573585,23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,912,12,11/12/2021,0.83,1.88,Visiting,United Kingdom
573585,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1030,1,11/12/2021,4.96,7.7,Visiting,United Kingdom
573576,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,12,11/12/2021,0.83,1.88,14096,United Kingdom
573585,85131,BEADED CRYSTAL HEART GREEN ON STICK,629,4,11/12/2021,0.83,1.88,Visiting,United Kingdom
573576,84673,BLUE FLY SWAT,355,2,11/12/2021,1.63,3,14096,United Kingdom
573633,84997,CHILDRENS CUTLERY POLKADOT GREEN ,1971,1,11/12/2021,8.29,12.39,Visiting,United Kingdom
573576,84997,CHILDRENS CUTLERY POLKADOT GREEN ,1971,1,11/12/2021,8.29,12.39,14096,United Kingdom
573577,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,100,11/12/2021,1.85,3.31,17396,United Kingdom
573576,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,3,11/12/2021,4.13,6.53,14096,United Kingdom
573553,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/12/2021,4.13,6.53,Visiting,United Kingdom
573585,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,11/12/2021,4.13,6.53,Visiting,United Kingdom
573531,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,48,11/12/2021,1.85,3.31,12909,United Kingdom
573580,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/12/2021,4.13,6.53,Visiting,United Kingdom
573601,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/12/2021,4.13,6.53,Visiting,United Kingdom
573508,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1223,1,11/12/2021,12.75,18.68,12552,Italy
573585,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,5,11/12/2021,0.83,1.88,Visiting,United Kingdom
573585,22260,FELT EGG COSY BLUE RABBIT ,753,4,11/12/2021,1.63,3,Visiting,United Kingdom
573576,22260,FELT EGG COSY BLUE RABBIT ,753,1,11/12/2021,1.63,3,14096,United Kingdom
573585,23424,GINGHAM RECIPE BOOK BOX,644,2,11/12/2021,10.79,15.92,Visiting,United Kingdom
573544,21263,GREEN GOOSE FEATHER TREE 60CM,266,1,11/12/2021,1.95,3.45,12856,United Kingdom
573585,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,16451,4,11/12/2021,2.5,4.23,Visiting,United Kingdom
573551,22633,HAND WARMER UNION JACK,5091,8,11/12/2021,2.1,3.67,15044,United Kingdom
573512,22633,HAND WARMER UNION JACK,5091,96,11/12/2021,1.85,3.31,17951,United Kingdom
573500,22633,HAND WARMER UNION JACK,5091,3,11/12/2021,2.1,3.67,16931,United Kingdom
573556,22633,HAND WARMER UNION JACK,5091,12,11/12/2021,2.1,3.67,17675,United Kingdom
573585,23009,I LOVE LONDON BABY GIFT SET,515,1,11/12/2021,10.79,15.92,Visiting,United Kingdom
573553,20996,JAZZ HEARTS ADDRESS BOOK,3284,1,11/12/2021,0.83,1.88,Visiting,United Kingdom
573576,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,2,11/12/2021,4.13,6.53,14096,United Kingdom
573585,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,2,11/12/2021,4.13,6.53,Visiting,United Kingdom
573553,37340,MULTICOLOUR SPRING FLOWER MUG,2567,6,11/12/2021,1.38,2.65,Visiting,United Kingdom
573585,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,4,11/12/2021,0.83,1.88,Visiting,United Kingdom
573576,22637,PIGGY BANK RETROSPOT ,2903,2,11/12/2021,4.96,7.7,14096,United Kingdom
573496,46000,POLYESTER FILLER PAD 45x30cm,234,4,11/12/2021,1.45,2.75,17841,United Kingdom
573496,46000,POLYESTER FILLER PAD 45x45cm,1758,3,11/12/2021,1.55,2.89,17841,United Kingdom
573584,46000,POLYESTER FILLER PAD 45x45cm,1758,12,11/12/2021,1.55,2.89,16705,United Kingdom
573632,23175,REGENCY MILK JUG PINK ,3344,4,11/12/2021,3.25,5.29,15329,United Kingdom
573481,23175,REGENCY MILK JUG PINK ,3344,4,11/12/2021,3.25,5.29,13994,United Kingdom
573585,23175,REGENCY MILK JUG PINK ,3344,1,11/12/2021,7.46,11.22,Visiting,United Kingdom
573546,23175,REGENCY MILK JUG PINK ,3344,4,11/12/2021,3.25,5.29,15974,United Kingdom
573576,22081,RIBBON REEL FLORA + FAUNA ,678,1,11/12/2021,3.29,5.34,14096,United Kingdom
573585,22081,RIBBON REEL FLORA + FAUNA ,678,1,11/12/2021,3.29,5.34,Visiting,United Kingdom
573564,21115,ROSE CARAVAN DOORSTOP,675,2,11/12/2021,6.75,10.22,16127,United Kingdom
573585,21577,SAVE THE PLANET COTTON TOTE BAG,986,2,11/12/2021,4.96,7.7,Visiting,United Kingdom
573430,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/12/2021,4.15,6.56,13813,Germany
573585,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,1,11/12/2021,8.29,12.39,Visiting,United Kingdom
573656,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/12/2021,4.15,6.56,12417,Belgium
573420,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,12,11/12/2021,4.15,6.56,18223,United Kingdom
573553,22619,SET OF 6 SOLDIER SKITTLES,2779,1,11/12/2021,7.46,11.22,Visiting,United Kingdom
573576,22619,SET OF 6 SOLDIER SKITTLES,2779,4,11/12/2021,7.46,11.22,14096,United Kingdom
573485,22619,SET OF 6 SOLDIER SKITTLES,2779,2,11/12/2021,3.75,5.99,15752,United Kingdom
573585,22619,SET OF 6 SOLDIER SKITTLES,2779,3,11/12/2021,7.46,11.22,Visiting,United Kingdom
573585,90114,SUMMER DAISIES BAG CHARM,223,1,11/12/2021,2.46,4.17,Visiting,United Kingdom
573585,22795,SWEETHEART RECIPE BOOK STAND,1275,4,11/12/2021,13.29,19.44,Visiting,United Kingdom
573553,21259,VICTORIAN SEWING BOX SMALL ,1339,1,11/12/2021,12.46,18.27,Visiting,United Kingdom
573585,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,1,11/12/2021,3.29,5.34,Visiting,United Kingdom
573430,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,5201,12,11/12/2021,1.45,2.75,13813,Germany
573485,23323,WHITE WICKER STAR ,1782,1,11/12/2021,2.1,3.67,15752,United Kingdom
573548,23323,WHITE WICKER STAR ,1782,3,11/12/2021,2.1,3.67,13680,United Kingdom
573666,23323,WHITE WICKER STAR ,1782,6,11/12/2021,2.1,3.67,15977,United Kingdom
573585,23323,WHITE WICKER STAR ,1782,3,11/12/2021,4.13,6.53,Visiting,United Kingdom
573485,23323,WHITE WICKER STAR ,1782,3,11/12/2021,2.1,3.67,15752,United Kingdom
573578,23323,WHITE WICKER STAR ,1782,6,11/12/2021,2.1,3.67,16018,United Kingdom
573583,23323,WHITE WICKER STAR ,1782,6,11/12/2021,2.1,3.67,14167,United Kingdom
573585,21380,WOODEN HAPPY BIRTHDAY GARLAND,2278,1,11/12/2021,5.79,8.87,Visiting,United Kingdom
573485,20719,WOODLAND CHARLOTTE BAG,13476,10,11/12/2021,0.85,1.9,15752,United Kingdom
573511,20719,WOODLAND CHARLOTTE BAG,13476,10,11/12/2021,0.85,1.9,12347,Iceland
573426,20719,WOODLAND CHARLOTTE BAG,13476,21,11/12/2021,2.46,4.17,Visiting,United Kingdom
573585,20719,WOODLAND CHARLOTTE BAG,13476,5,11/12/2021,1.63,3,Visiting,United Kingdom
573585,46776,WOVEN BERRIES CUSHION COVER ,172,1,11/12/2021,4.13,6.53,Visiting,United Kingdom
573902,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,12,11/13/2021,8.15,12.2,17428,United Kingdom
573898,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,4,11/13/2021,8.95,13.32,14562,United Kingdom
573872,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/13/2021,8.95,13.32,17243,United Kingdom
573905,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,1,11/13/2021,8.95,13.32,16971,United Kingdom
573887,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/13/2021,8.95,13.32,16173,United Kingdom
573841,85034,3 WHITE CHOC MORRIS BOXED CANDLES,1055,3,11/13/2021,1.25,2.47,14995,United Kingdom
573874,85034,3 WHITE CHOC MORRIS BOXED CANDLES,1055,24,11/13/2021,1.25,2.47,13868,United Kingdom
573904,21644,ASSORTED TUTTI FRUTTI HEART BOX,219,7,11/13/2021,1.25,2.47,14505,United Kingdom
573905,84997,CHILDRENS CUTLERY POLKADOT GREEN ,1971,1,11/13/2021,4.15,6.56,16971,United Kingdom
573748,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,12,11/13/2021,2.1,3.67,14911,EIRE
573876,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/13/2021,2.1,3.67,16360,United Kingdom
573876,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,2,11/13/2021,2.1,3.67,16360,United Kingdom
573898,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,10,11/13/2021,2.1,3.67,14562,United Kingdom
573814,23077,DOUGHNUT LIP GLOSS ,10641,20,11/13/2021,1.25,2.47,13268,United Kingdom
573879,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,11/13/2021,1.25,2.47,15039,United Kingdom
573865,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,3,11/13/2021,1.25,2.47,15311,United Kingdom
573892,23424,GINGHAM RECIPE BOOK BOX,644,4,11/13/2021,4.95,7.68,14911,EIRE
573897,21263,GREEN GOOSE FEATHER TREE 60CM,266,4,11/13/2021,1.95,3.45,16729,United Kingdom
573879,22633,HAND WARMER UNION JACK,5091,4,11/13/2021,2.1,3.67,15039,United Kingdom
573904,22633,HAND WARMER UNION JACK,5091,4,11/13/2021,2.1,3.67,14505,United Kingdom
573772,22633,HAND WARMER UNION JACK,5091,2,11/13/2021,2.1,3.67,17377,United Kingdom
573876,22231,JIGSAW TREE WITH BIRDHOUSE,1240,5,11/13/2021,0.59,1.54,16360,United Kingdom
573876,22231,JIGSAW TREE WITH BIRDHOUSE,1240,1,11/13/2021,0.59,1.54,16360,United Kingdom
573897,22231,JIGSAW TREE WITH BIRDHOUSE,1240,4,11/13/2021,0.59,1.54,16729,United Kingdom
573901,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,10,11/13/2021,2.08,3.64,14191,United Kingdom
573886,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,24,11/13/2021,0.39,1.25,14401,United Kingdom
573876,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,4,11/13/2021,0.39,1.25,16360,United Kingdom
573874,46000,POLYESTER FILLER PAD 45x30cm,234,1,11/13/2021,1.45,2.75,13868,United Kingdom
573874,46000,POLYESTER FILLER PAD 45x45cm,1758,1,11/13/2021,1.55,2.89,13868,United Kingdom
573875,85135,RED DRAGONFLY HELICOPTER,321,2,11/13/2021,7.95,11.91,15018,United Kingdom
573892,23175,REGENCY MILK JUG PINK ,3344,4,11/13/2021,3.25,5.29,14911,EIRE
573890,23175,REGENCY MILK JUG PINK ,3344,1,11/13/2021,3.25,5.29,12748,United Kingdom
573748,23175,REGENCY MILK JUG PINK ,3344,12,11/13/2021,3.25,5.29,14911,EIRE
573763,23175,REGENCY MILK JUG PINK ,3344,4,11/13/2021,3.25,5.29,17139,United Kingdom
573897,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,2,11/13/2021,4.15,6.56,16729,United Kingdom
573874,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/13/2021,4.15,6.56,13868,United Kingdom
573876,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,2,11/13/2021,4.15,6.56,16360,United Kingdom
573891,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/13/2021,4.15,6.56,12682,France
573892,22619,SET OF 6 SOLDIER SKITTLES,2779,4,11/13/2021,3.75,5.99,14911,EIRE
573871,22795,SWEETHEART RECIPE BOOK STAND,1275,4,11/13/2021,6.75,10.22,14426,United Kingdom
573749,22795,SWEETHEART RECIPE BOOK STAND,1275,6,11/13/2021,6.75,10.22,17389,United Kingdom
573918,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,11/13/2021,7.95,11.91,17576,United Kingdom
573915,22794,SWEETHEART WIRE MAGAZINE RACK,464,1,11/13/2021,7.95,11.91,15511,United Kingdom
573830,23242,TREASURE TIN BUFFALO BILL ,1690,2,11/13/2021,2.08,3.64,16960,United Kingdom
573904,21135,VICTORIAN  METAL POSTCARD SPRING,3019,8,11/13/2021,1.69,3.09,14505,United Kingdom
573915,21259,VICTORIAN SEWING BOX SMALL ,1339,2,11/13/2021,5.95,9.09,15511,United Kingdom
573873,23323,WHITE WICKER STAR ,1782,2,11/13/2021,2.1,3.67,17346,United Kingdom
573871,23323,WHITE WICKER STAR ,1782,60,11/13/2021,1.85,3.31,14426,United Kingdom
573863,23323,WHITE WICKER STAR ,1782,12,11/13/2021,2.1,3.67,16825,United Kingdom
573893,23323,WHITE WICKER STAR ,1782,12,11/13/2021,2.1,3.67,18270,United Kingdom
573897,23323,WHITE WICKER STAR ,1782,3,11/13/2021,2.1,3.67,16729,United Kingdom
573905,23323,WHITE WICKER STAR ,1782,2,11/13/2021,2.1,3.67,16971,United Kingdom
573889,20719,WOODLAND CHARLOTTE BAG,13476,4,11/13/2021,0.85,1.9,13571,United Kingdom
573868,20719,WOODLAND CHARLOTTE BAG,13476,10,11/13/2021,0.85,1.9,12491,France
574074,23345, DOLLY GIRL BEAKER,2500,1,11/14/2021,2.46,4.17,Visiting,United Kingdom
573955,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,885,2,11/14/2021,8.95,13.32,14216,United Kingdom
574052,84559,3D SHEET OF DOG STICKERS,603,1,11/14/2021,0.85,1.9,16706,United Kingdom
574029,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,12,11/14/2021,2.1,3.67,12955,United Kingdom
574085,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,4,11/14/2021,2.1,3.67,17432,United Kingdom
574049,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,48,11/14/2021,1.85,3.31,13316,United Kingdom
574062,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,12,11/14/2021,2.1,3.67,17675,United Kingdom
574017,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,6,11/14/2021,2.1,3.67,16014,United Kingdom
574074,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/14/2021,4.13,6.53,Visiting,United Kingdom
574076,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/14/2021,4.13,6.53,Visiting,United Kingdom
574067,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,48,11/14/2021,1.85,3.31,14088,United Kingdom
574063,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2962,1,11/14/2021,2.1,3.67,13271,United Kingdom
574074,90059,DIAMANTE HAIR GRIP PACK/2 PERIDOT,244,1,11/14/2021,1.65,3.03,Visiting,United Kingdom
574076,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,2,11/14/2021,0.83,1.88,Visiting,United Kingdom
574074,84536,FAIRY CAKES NOTEBOOK A7 SIZE,2209,5,11/14/2021,0.83,1.88,Visiting,United Kingdom
574074,22677,FRENCH BLUE METAL DOOR SIGN 2,1218,1,11/14/2021,2.46,4.17,Visiting,United Kingdom
574077,23424,GINGHAM RECIPE BOOK BOX,644,1,11/14/2021,4.95,7.68,17999,United Kingdom
574076,23424,GINGHAM RECIPE BOOK BOX,644,1,11/14/2021,10.79,15.92,Visiting,United Kingdom
574069,23424,GINGHAM RECIPE BOOK BOX,644,4,11/14/2021,4.95,7.68,17735,United Kingdom
574063,21263,GREEN GOOSE FEATHER TREE 60CM,266,1,11/14/2021,1.95,3.45,13271,United Kingdom
574034,21263,GREEN GOOSE FEATHER TREE 60CM,266,2,11/14/2021,1.95,3.45,17841,United Kingdom
573937,22633,HAND WARMER UNION JACK,5091,12,11/14/2021,2.1,3.67,15830,United Kingdom
574009,22633,HAND WARMER UNION JACK,5091,4,11/14/2021,2.1,3.67,15750,United Kingdom
574076,22633,HAND WARMER UNION JACK,5091,1,11/14/2021,4.13,6.53,Visiting,United Kingdom
574039,22633,HAND WARMER UNION JACK,5091,1,11/14/2021,2.1,3.67,17800,United Kingdom
574076,23009,I LOVE LONDON BABY GIFT SET,515,2,11/14/2021,10.79,15.92,Visiting,United Kingdom
574080,23009,I LOVE LONDON BABY GIFT SET,515,1,11/14/2021,16.95,24.6,16348,United Kingdom
574076,22231,JIGSAW TREE WITH BIRDHOUSE,1240,3,11/14/2021,3.29,5.34,Visiting,United Kingdom
574036,22231,JIGSAW TREE WITH BIRDHOUSE,1240,12,11/14/2021,0.59,1.54,16607,United Kingdom
574074,22231,JIGSAW TREE WITH BIRDHOUSE,1240,1,11/14/2021,3.29,5.34,Visiting,United Kingdom
574063,22231,JIGSAW TREE WITH BIRDHOUSE,1240,1,11/14/2021,0.59,1.54,13271,United Kingdom
574074,22663,JUMBO BAG DOLLY GIRL DESIGN,3520,1,11/14/2021,4.13,6.53,Visiting,United Kingdom
574076,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,3378,8,11/14/2021,0.83,1.88,Visiting,United Kingdom
573993,22089,PAPER BUNTING VINTAGE PAISLEY,1537,6,11/14/2021,2.95,4.86,16790,United Kingdom
574076,22637,PIGGY BANK RETROSPOT ,2903,1,11/14/2021,4.96,7.7,Visiting,United Kingdom
574034,46000,POLYESTER FILLER PAD 45x30cm,234,2,11/14/2021,1.45,2.75,17841,United Kingdom
574034,46000,POLYESTER FILLER PAD 45x45cm,1758,1,11/14/2021,1.55,2.89,17841,United Kingdom
574015,46000,POLYESTER FILLER PAD 45x45cm,1758,19,11/14/2021,1.55,2.89,15576,United Kingdom
574076,17038,PORCELAIN BUDAH INCENSE HOLDER,1598,1,11/14/2021,0.83,1.88,Visiting,United Kingdom
574074,23175,REGENCY MILK JUG PINK ,3344,1,11/14/2021,7.46,11.22,Visiting,United Kingdom
574038,21115,ROSE CARAVAN DOORSTOP,675,2,11/14/2021,6.75,10.22,18164,United Kingdom
574076,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,1,11/14/2021,8.29,12.39,Visiting,United Kingdom
574053,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/14/2021,4.15,6.56,16379,United Kingdom
573992,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/14/2021,4.15,6.56,15275,United Kingdom
574038,23240,SET OF 4 KNICK KNACK TINS DOILY ,2620,6,11/14/2021,4.15,6.56,18164,United Kingdom
573993,22619,SET OF 6 SOLDIER SKITTLES,2779,4,11/14/2021,3.75,5.99,16790,United Kingdom
574076,22619,SET OF 6 SOLDIER SKITTLES,2779,1,11/14/2021,7.46,11.22,Visiting,United Kingdom
574074,22619,SET OF 6 SOLDIER SKITTLES,2779,1,11/14/2021,7.46,11.22,Visiting,United Kingdom
574068,22619,SET OF 6 SOLDIER SKITTLES,2779,4,11/14/2021,3.75,5.99,12490,France
574074,90018,SILVER M.O.P ORBIT DROP EARRINGS,254,1,11/14/2021,4.15,6.56,Visiting,United Kingdom
574042,21232,STRAWBERRY CERAMIC TRINKET BOX,10566,24,11/14/2021,1.25,2.47,17947,United Kingdom
574074,90114,SUMMER DAISIES BAG CHARM,223,1,11/14/2021,2.46,4.17,Visiting,United Kingdom
573927,22795,SWEETHEART RECIPE BOOK STAND,1275,2,11/14/2021,6.75,10.22,13890,United Kingdom
574046,22795,SWEETHEART RECIPE BOOK STAND,1275,1,11/14/2021,6.75,10.22,15743,United Kingdom
574062,23242,TREASURE TIN BUFFALO BILL ,1690,6,11/14/2021,2.08,3.64,17675,United Kingdom
574063,23242,TREASURE TIN BUFFALO BILL ,1690,1,11/14/2021,2.08,3.64,13271,United Kingdom
